id,cylinders,displacement,horsepower,weight,acceleration,model year,origin,car name,mpg
1028,4.001999919,91.2493744,120,2650.329469,15.52337373,77.77981838,0.998000163,dodge monaco brougham,28.62465954
1029,4.001999936,146.3451393,90,3294.759698,15.53926459,80.60239087,0.99800121,datsun pl510,36.13444226
1030,4.001999912,93.52110155,150,4071.214707,21.09364295,74.5051382,0.998000092,ford pinto,44.09092982
1031,4.001999938,90.4409617,110,2193.67795,15.29406085,81.60596815,2.998000152,datsun 200sx,36.13017607
1032,4.001999827,136.193463,100,2246.661158,15.42301579,79.00074225,0.998000324,chevrolet nova,23.60761521
1033,6.001999803,201.6927571,85,3179.88467,17.52826645,71.51946064,0.998000162,dodge monaco brougham,23.50188271
1034,8.001999432,397.0589087,150,3895.105028,13.02253017,70.51791802,0.998000038,datsun 200-sx,17.34143207
1035,8.001998901,423.6922649,220,2159.810494,9.651645373,70.56654917,0.998000045,datsun 710,17.70498388
1036,4.001999845,143.8962703,90,3263.020824,15.54649503,81.34297341,0.998000503,saab 99le,27.92284201
1037,4.001999919,96.85898032,70,1884.624999,15.15900366,81.60488789,0.998000207,peugeot 504,36.40039002
1038,4.001999441,144.1865727,71,4211.408911,15.43706076,77.99998409,1.998000221,pontiac astro,36.10679991
1039,4.001999949,137.8477092,72,2192.689509,15.42260562,82.16361362,0.998000162,amc gremlin,28.50196018
1040,4.001999893,132.112471,120,2639.163782,13.31906783,78.00122084,0.998000162,ford futura,23.15038337
1041,4.001999516,134.1636302,97,3135.602617,15.36788312,81.6779818,0.998001638,peugeot 505s turbo diesel,27.67114173
1042,8.001999472,311.099089,140,2665.411046,13.38072857,79.00081449,0.998000076,mercury cougar brougham,17.6021825
1043,4.001999848,103.1586168,70,1909.433352,15.07191813,81.53570912,0.998000597,peugeot 504,36.67162284
1044,4.001999479,89.75917622,120,2812.105046,17.68212254,82.17418165,0.99800021,fiat 128,44.58920844
1045,8.001999818,421.5076271,220,2145.554462,9.615013427,70.62500635,0.998000131,datsun 710,17.52307173
1046,8.001999873,310.6973,140,2106.905836,13.26477689,79.00071726,0.998000094,plymouth reliant,17.85679098
1047,6.001999837,402.5253436,85,2174.012436,13.36389494,71.46472566,0.998000668,dodge rampage,22.8940404
1048,6.001999559,141.3858451,110,2749.563591,18.00636413,80.88379505,0.998000522,dodge aspen,23.70914989
1049,4.00199997,334.032485,150,2171.11315,13.36618952,75.35997553,0.998002743,buick century limited,23.00874389
1050,8.0019986,394.3724243,?,3965.286881,13.00113334,70.45670889,0.998000056,datsun pl510,17.22346376
1051,4.001999811,84.94799689,150,2134.223221,13.32654398,70.63909488,0.998000075,datsun pl510,28.72016335
1052,4.001999561,97.0524906,70,1886.862543,15.16452491,81.57082479,0.998000168,peugeot 504,36.17286787
1053,4.001999133,132.3133699,120,2718.830977,17.83388291,71.64023494,0.99800005,fiat 128,27.82865731
1054,4.001999691,319.3469642,148,3276.588558,17.78232297,81.41129372,0.998006481,amc gremlin,29.03571002
1055,4.001999735,87.16855356,122,2609.275252,13.59952839,82.22605919,1.998000021,dodge monaco brougham,27.30355943
1056,6.001997603,205.1002082,71,3260.395561,19.15905449,75.87337564,0.998000066,vw rabbit custom,17.74099045
1057,8.001999806,312.2582756,140,2680.882113,13.36969909,79.00077336,0.998000237,mercury cougar brougham,17.64740377
1058,4.001999847,138.8827811,100,2193.199295,15.44919,76.12975552,2.998000112,datsun 210 mpg,35.95444532
1059,6.001999803,400.6802041,85,3192.46694,13.29900004,71.4151924,0.99800013,honda civic 1300,22.55187367
1060,4.001999781,100.8665042,148,2104.680795,13.40889052,70.651266,0.998000154,plymouth champ,28.78259584
1061,6.00199993,311.6182339,71,3292.239401,19.836698,76.37383641,0.998000056,vw rabbit custom,17.81258335
1062,4.00199991,87.9443664,85,1817.692184,17.75578245,71.38844974,0.998000059,honda civic 1300,27.79066679
1063,4.001999682,88.67024029,97,2130.962616,15.42628443,76.39842862,0.998000643,dodge monaco brougham,28.79911087
1064,8.001995377,86.76392397,139,2644.102571,13.31198725,78.00116457,0.998000687,ford futura,23.02773662
1065,6.001999381,131.9842044,85,2140.635093,15.30985717,76.52653584,0.998005,chevrolet nova,23.23169934
1066,8.001999891,310.6465499,140,2107.979579,13.30309679,79.00076762,0.998000186,mercury cougar brougham,23.32702218
1067,8.001999636,399.9166107,193,3890.547662,13.05507274,70.94339,0.998000229,hi 1200d,17.5565711
1068,4.001999855,88.42495032,97,2164.561096,15.50019158,82.24867216,0.998000216,ford pinto,28.10654398
1069,8.001999529,419.2384006,220,2142.44181,9.618912489,70.64911627,0.998000193,datsun 710,17.35754076
1070,4.00199894,145.4323382,90,2258.447548,15.49931152,81.435639,0.998001191,toyota mark ii,36.47399831
1071,8.001999974,311.8184596,150,2174.580672,13.37782697,79.00083423,0.998000021,buick century limited,17.71057377
1072,4.00199966,97.0592967,70,1891.6329,15.15011667,81.61911418,0.998000228,peugeot 504,36.25281102
1073,8.001999556,394.2072013,193,4021.236278,13.04889884,70.53812333,0.998000033,honda civic 1300,17.24836815
1074,4.001999753,96.60547507,70,1879.546688,15.13264971,81.5672126,0.9980005,peugeot 504,36.38962772
1075,8.001999526,327.589006,139,3199.922771,15.01774527,78.00108257,0.998000282,ford futura,23.31505347
1076,4.001999911,98.17805789,60,2109.607213,15.03850191,81.57201736,2.998000144,datsun 200sx,36.44534556
1077,4.001999879,97.56499353,70,1884.245337,15.12769127,81.6167011,0.998000265,peugeot 504,36.31849619
1078,4.001999947,94.80032369,90,2170.756976,15.4861248,81.39331021,0.998000411,toyouta corona mark ii (sw),28.40583963
1079,4.001999942,101.5798298,70,1905.840162,15.06035903,81.53886248,0.998000651,peugeot 504,36.56310406
1080,8.001999887,310.2507124,140,2688.885914,13.37020286,79.00091155,0.998000303,amc matador,18.01261554
1081,4.001999951,101.6804683,60,2108.686382,15.00315461,81.5781929,0.998000105,datsun 200sx,36.74141759
1082,8.001996704,419.1609434,220,2152.243359,9.634719292,70.55216195,0.998000292,datsun 710,17.72594032
1083,6.001997957,399.5905939,85,3169.265792,17.4962464,71.51624963,0.998000137,honda civic 1300,23.50869103
1084,4.001999906,128.6660228,108,2073.82586,13.38599731,76.07706634,0.998000637,pontiac lemans v6,23.15930086
1085,4.001999923,87.12060097,67,1788.402777,17.71508639,80.23415866,1.998000348,ford pinto,36.68258573
1086,8.001999936,309.9761423,140,2141.336136,13.31866162,79.00082773,0.998000022,buick century limited,18.01090751
1087,4.001999681,137.7977615,110,2217.584244,17.95000148,82.29608836,0.998000105,buick century limited,36.5597139
1088,4.001999782,139.3427471,100,3766.115338,15.44106476,81.46812509,1.998000374,buick century limited,36.020359
1089,8.001999986,300.0752436,150,1750.441651,13.17994052,71.36116898,0.998000014,vw rabbit,22.74217615
1090,6.001999527,128.9044555,71,4150.072344,18.77421996,76.12813794,0.998000228,vw rabbit custom,17.46133438
1091,4.001999992,85.82320333,95,1946.915969,17.69027982,80.74312205,2.998000071,datsun 200-sx,36.18638219
1092,4.001999285,96.55432003,70,1886.554258,15.13217895,81.59094598,0.998000404,peugeot 504,36.42999254
1093,8.001999535,424.0141532,220,2166.100435,9.631052952,70.63052928,0.998000299,datsun 710,17.64094094
1094,4.001999887,316.205217,148,3211.082528,15.47456175,82.30906974,1.998000333,saab 99le,27.6882826
1095,8.001999797,419.7801279,220,2146.591556,9.647981316,70.59641642,0.998000033,datsun 710,18.09372043
1096,4.001999897,132.0821687,?,1748.086111,20.0031966,71.58029937,0.99800007,vw rabbit,28.18022476
1097,6.001999785,83.2735896,71,2922.141201,13.32505326,77.12069632,2.998000975,audi 5000s (diesel),22.42445927
1098,4.001999682,97.34473976,70,1888.301551,15.14651648,81.6242165,0.998000269,peugeot 504,36.44844695
1099,4.001999925,139.5920792,100,2697.201516,15.50454961,75.72465726,2.998000198,datsun 210 mpg,35.37204818
1100,4.001999762,92.04203399,71,3335.111987,15.48827448,81.96496302,0.99800002,ford mustang ii 2+2,35.67187264
1101,6.001999872,191.8902464,85,2249.62862,17.59870692,75.12921406,0.998002304,dodge monaco brougham,22.90389955
1102,8.00199769,85.65699138,97,3193.651555,13.33269351,76.76805316,2.998005528,audi 5000s (diesel),22.67297817
1103,6.001998847,400.8990199,85,3172.480271,17.38915471,71.1183211,0.998000501,honda civic 1300,22.53526107
1104,8.001999631,311.5988003,140,2706.992165,13.39977788,79.00095857,0.998000064,mercury cougar brougham,17.84679842
1105,4.001999564,96.2005234,69,1836.610704,17.34155381,81.24510011,2.998000244,fiat 124 sport coupe,36.5150736
1106,6.001999834,141.4566203,110,2781.754564,18.04904678,80.5891328,0.998000471,dodge aspen,23.52331101
1107,8.001999661,327.8954044,139,2163.89529,13.22478757,78.00086545,0.998000142,ford futura,23.48441728
1108,8.001999644,312.4800176,140,2705.86317,13.40688383,79.00074927,0.998000283,mercury cougar brougham,17.57634757
1109,8.001999612,398.6776621,150,3958.740043,13.02025642,70.43278873,0.998000032,datsun 200-sx,16.98019003
1110,4.001999874,308.4545804,140,4175.702914,17.83171389,80.2964399,1.998000291,saab 99le,36.27552314
1111,4.001999831,139.8498318,97,3235.037909,15.44304394,81.65446986,0.998000159,peugeot 505s turbo diesel,28.03977358
1112,4.001999815,87.71024497,97,3179.266129,13.55017677,76.50690471,2.998000457,toyouta corona mark ii (sw),28.0479514
1113,6.001999558,87.35662636,71,3222.834786,15.17495999,76.41219289,0.998000154,triumph tr7 coupe,17.50526976
1114,6.001986846,150.2508639,108,2216.36157,13.2197083,76.79487957,2.998002274,audi 5000s (diesel),23.28231855
1115,8.001999717,320.715748,139,3232.120303,13.12971094,78.0009942,0.998000112,ford futura,22.87265429
1116,4.001999615,97.41979829,130,1901.903372,13.20776385,76.4885093,0.998000404,peugeot 504,36.38325219
1117,4.001999958,134.5883324,?,1755.508668,20.23126238,71.59608527,0.998000021,vw rabbit,28.83965301
1118,8.001999325,209.9270465,139,2238.173077,13.24960173,78.0008744,0.9980003,ford futura,23.13611047
1119,4.001999813,129.4288192,?,1733.236295,13.39172207,71.50616388,0.998000327,honda civic 1300,28.80116652
1120,4.001999323,102.6117063,150,2115.470629,13.40123808,70.98968528,0.998000024,datsun pl510,28.56102649
1121,6.001999802,399.2848421,97,3183.770397,13.25473527,71.40512166,0.998000124,datsun 710,22.73408861
1122,4.001999927,95.81244122,67,1817.086477,17.44926736,80.90896272,2.998001319,fiat 124 sport coupe,36.67027367
1123,6.001996115,208.3588044,85,3198.349596,17.41270049,81.15368839,0.998000545,chevrolet nova,23.39761656
1124,4.001999919,84.76556363,150,2065.523792,13.35284247,70.7264327,0.998000122,datsun pl510,28.42894525
1125,4.001999984,85.53316282,67,2242.853308,15.49828007,77.11141752,0.99800013,ford ltd,35.82685987
1126,8.00199794,293.1623744,139,2605.649979,13.19689498,78.00097761,0.998000811,ford futura,22.92378607
1127,4.001996374,89.6169471,120,2797.519424,15.37582337,77.16408222,2.998000642,pontiac lemans v6,27.35228857
1128,4.00199989,217.1088133,85,3178.033185,17.50141515,71.44926372,0.998000855,dodge monaco brougham,22.84962465
1129,8.001998694,311.8361376,140,2711.573007,13.32897901,79.0008393,0.998000132,mercury cougar brougham,17.31487684
1130,4.00199952,97.31848333,70,1893.663802,15.150463,81.60411814,0.998000267,peugeot 504,36.35671791
1131,8.001999881,313.5009374,148,2136.861484,13.46578653,76.92483594,0.998000225,ford ltd,18.07877881
1132,4.001999658,97.55318839,70,1885.504165,15.12382384,81.61783059,0.998000579,peugeot 504,36.28303792
1133,4.001999946,300.9358835,110,3214.626459,13.48275727,82.27618367,0.998000175,vw rabbit custom,44.42602095
1134,6.00199906,150.3625887,?,2143.377858,13.23669154,76.92044472,2.99800077,audi 5000s (diesel),22.59020791
1135,4.001999892,308.102614,110,2201.798194,17.75665131,81.99650357,0.998000263,vw rabbit custom,43.92749065
1136,6.001996175,198.4991793,85,3182.796323,17.44303784,71.47516054,0.998000508,dodge monaco brougham,22.32715249
1137,8.001999685,311.2079358,140,2662.30964,13.39594739,79.00094785,0.998000277,plymouth reliant,17.3248159
1138,4.001999952,83.59199053,97,2720.477802,13.461846,76.31608153,1.99800051,audi 5000s (diesel),22.67960502
1139,8.001994203,91.40839351,130,2135.07428,13.31126981,78.00065082,1.998007009,pontiac lemans v6,23.44741493
1140,4.001999992,90.1081133,85,1769.595371,13.48242577,76.10448431,0.998000118,dodge monaco brougham,28.1472314
1141,4.001999114,89.33165192,120,2222.081561,17.76452144,77.35745735,0.9980006,dodge monaco brougham,28.38333551
1142,4.001999914,132.2183359,97,3160.943831,15.40903649,81.35937304,0.998000975,ford pinto,35.54919956
1143,4.001999963,135.1925143,97,2080.086715,15.34284725,81.82274069,0.998002373,peugeot 505s turbo diesel,22.82567985
1144,8.001999604,302.6320662,150,3910.910222,13.02451408,74.24191943,0.998000105,dodge monaco brougham,17.1756554
1145,4.001998857,98.67631376,70,1892.359967,15.11594043,81.59069093,0.998000604,peugeot 504,36.57700838
1146,4.001999542,98.57488069,70,1890.414265,15.12873957,81.6125261,0.998000287,peugeot 504,36.36774967
1147,6.001999581,401.6616668,60,3189.884836,13.35149795,71.45423049,0.998000643,dodge rampage,23.11891368
1148,4.001999282,130.9880212,85,2311.91157,15.47026579,76.00303546,2.998000315,datsun 210 mpg,35.69466555
1149,4.001999775,97.468266,70,1881.519441,15.15213636,81.59426168,0.998000159,peugeot 504,36.29209966
1150,8.0019999,310.8608539,150,2107.705061,13.35946976,79.00082491,0.998000034,mercury cougar brougham,17.33910315
1151,4.00199996,221.0995839,130,3976.63116,20.32526319,80.67466193,0.998000019,triumph tr7 coupe,17.8290927
1152,8.001999402,397.3427079,150,3863.001742,13.09624603,70.47232223,0.998000083,datsun pl510,17.23883814
1153,4.001999403,139.4909079,148,2124.299721,13.67635031,82.29549857,0.998001634,buick century limited,36.014159
1154,4.001999852,317.7265468,110,3175.028108,15.3697377,82.03808737,0.998000605,vw rabbit custom,43.76856126
1155,6.001999811,205.5869582,85,3186.249071,17.38721444,75.58139297,0.998000375,dodge monaco brougham,22.62615284
1156,4.001999396,133.3662337,148,2034.761513,15.53667683,82.25106308,1.998000598,mercury zephyr 6,28.11135226
1157,4.001998915,132.0003552,97,1835.87002,15.31542884,81.79049443,0.998000191,pontiac astro,35.69007055
1158,6.001999687,222.404954,110,2770.939066,17.97500191,80.91277555,0.998000074,dodge aspen,23.44740511
1159,4.00199994,143.5372108,90,3292.6948,15.52880527,81.17857076,0.998000446,amc gremlin,27.89792011
1160,6.001999948,97.47410701,97,3168.135649,15.28728522,81.51816357,0.998000582,peugeot 505s turbo diesel,22.75376471
1161,6.001999787,232.4499018,110,2799.689832,15.58584278,81.46098968,0.998000207,chevrolet nova,23.67225163
1162,4.001999743,134.5504759,?,2144.132128,19.48941544,76.37781937,0.998000414,ford pinto,28.59662033
1163,4.001999961,137.4817978,97,3160.334421,15.37101926,81.41872704,0.998001299,toyouta corona mark ii (sw),27.72236231
1164,4.001999368,137.307688,110,2288.624968,15.53023852,82.22151363,0.998000514,buick century limited,36.67984046
1165,8.001997182,210.8619226,85,3165.808484,17.47313238,71.42671861,0.998001782,honda civic 1300,17.50426455
1166,6.001999876,309.6361569,71,2686.778866,13.35093645,76.20809892,0.998000936,chevrolet vega,17.81221203
1167,4.00199989,85.27607334,54,3147.44525,13.55628357,74.9124864,1.998000391,pontiac lemans v6,23.16169955
1168,6.001999816,397.8141749,85,3160.682691,17.465123,71.48843661,0.998000358,honda civic 1300,23.3374317
1169,8.00199957,97.63658721,139,2206.510604,13.23128205,78.00097846,0.998000196,ford futura,23.15653112
1170,6.001999869,137.0259316,110,2746.185707,18.04917026,80.77904661,0.998000185,dodge aspen,23.56567687
1171,4.001999818,137.0919065,85,2298.850829,15.47486465,75.99029213,2.998000366,datsun 210 mpg,36.1838102
1172,8.001999194,308.5460757,139,2686.728438,13.09253109,78.00151175,0.998002263,ford futura,23.0344925
1173,8.001999407,395.3443385,?,3981.634642,13.01417933,70.43230644,0.998000128,datsun pl510,17.52696263
1174,4.001999809,101.4011703,100,4039.436448,15.51391538,75.75286142,2.998000091,datsun 210 mpg,36.09148212
1175,4.001999881,135.3028069,148,2629.984648,13.30873911,76.98680459,0.998000526,plymouth reliant,22.97407333
1176,4.001999977,139.4835637,90,3255.174206,17.95112413,80.47733062,0.998000316,audi 5000s (diesel),23.51935222
1177,6.001999485,145.694134,108,2142.344039,13.2983251,77.00779331,2.998000483,audi 5000s (diesel),23.09951381
1178,8.001999468,423.1899213,220,2152.131353,9.651777529,70.55140713,0.998000047,datsun 710,17.35295099
1179,6.001998448,397.0301891,60,2171.873402,13.35781444,71.45075111,0.99800086,honda civic 1300,23.04416244
1180,4.001999682,227.4303329,100,2253.014906,15.42804736,79.00093599,0.998000039,chevrolet nova,29.07437276
1181,6.001999252,86.98286398,71,2868.815197,17.9875366,80.92557896,0.998000229,audi 5000s (diesel),23.52937628
1182,4.001999695,129.7092007,112,2057.26852,13.61017938,74.40407004,1.998000173,pontiac lemans v6,23.34943395
1183,8.00199972,94.90303062,120,3930.469476,15.37977334,77.6835194,0.998000497,dodge monaco brougham,17.79163559
1184,6.001999656,87.95610562,71,3311.452381,13.55546901,76.01365248,2.998000277,audi 5000s (diesel),22.68841805
1185,4.001999964,142.524608,100,2686.942962,15.51481235,76.01479807,2.99800023,datsun 210 mpg,36.03048122
1186,8.001999851,332.9941081,148,3982.859675,17.32612438,74.74515173,0.998000438,ford ltd,17.76547065
1187,8.001999521,224.2748611,139,3252.003731,13.09257051,78.0011455,0.998000153,ford futura,23.33555949
1188,4.001999835,89.7272666,150,2098.936603,13.38061259,70.74283811,0.998000211,datsun pl510,28.31743159
1189,6.001999198,89.7939051,71,1974.25529,13.43737198,77.34156082,2.998000324,chevrolet caprice classic,22.95626636
1190,4.001999466,99.59657177,148,2061.999916,15.54309191,71.43203103,1.998000222,ford ltd,28.72588251
1191,4.001999807,132.6086725,85,2260.05508,15.4350936,76.15719844,2.998000121,datsun 210 mpg,35.85443943
1192,4.001998574,97.92217339,70,1890.677388,15.12688418,81.6151917,0.998000295,peugeot 504,36.36390449
1193,8.00199967,341.6171892,150,4241.234022,13.4929848,73.84260444,0.998001239,dodge rampage,17.388797
1194,8.001998468,304.9795797,139,3189.13347,13.13370533,78.00115819,0.998001718,ford futura,23.07739122
1195,4.001999856,136.9633773,?,1776.224127,19.62725657,77.06305977,2.998000274,honda civic 1300,34.97592578
1196,8.001999938,305.8285701,220,2679.623009,13.32108959,79.00096029,0.998000062,amc matador,17.34956969
1197,4.00199981,98.15555515,70,1880.897429,15.12606933,81.61207039,0.998000234,peugeot 504,36.05782651
1198,4.001999932,88.29164417,75,2827.505287,15.47981077,71.78582866,2.998000794,dodge monaco brougham,27.78107701
1199,4.001999932,139.6247285,97,3209.951299,15.42314866,81.48882159,0.998000377,peugeot 505s turbo diesel,27.82061966
